,_id_x,auction_location,auction_time,city_url,date_of_auction,date_of_scraping,deposit,law_firm,lawfirm,listing_url,principal_amount,principal_date,property_address,url,_id_y,bathrooms,bedrooms,lat,lgn,lot_size,region_name,unique_id,zcity,zestimate,zpid,zstate,zstreet_address,zzip
10,5ca7b72a737ae14b3cac1bfd,[],auction_time,,date_of_auction,2019-04-05 20:14:34.358,5000.0,,lawfirm,listing_url,-1,principal_date,"3314 s. 28th street, #203, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae48f8737ae14cfce01b61,1.0,,38.838223,-77.106478,,Alexandria West,5ca7b72a737ae14b3cac1bfd,Alexandria,209330.0,192149558,VA,3314 S 28th St APT 203,22302
11,5ca7b72a737ae14b3cac1bfd,[],auction_time,,date_of_auction,2019-04-05 20:14:34.358,5000.0,,lawfirm,listing_url,-1,principal_date,"3314 s. 28th street, #203, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f0737ae14cfce01b67,1.0,,38.838223,-77.106478,,Alexandria West,5ca7b72a737ae14b3cac1bfd,Alexandria,209330.0,192149558,VA,3314 S 28th St APT 203,22302
12,5ca7b72a737ae14b3cac1bfd,[],auction_time,,date_of_auction,2019-04-05 20:14:34.358,5000.0,,lawfirm,listing_url,-1,principal_date,"3314 s. 28th street, #203, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4acd737ae14cfce01b9d,1.0,,38.838223,-77.106478,,Alexandria West,5ca7b72a737ae14b3cac1bfd,Alexandria,209330.0,192149558,VA,3314 S 28th St APT 203,22302
13,5ca7b72a737ae14b3cac1bfd,[],auction_time,,date_of_auction,2019-04-05 20:14:34.358,5000.0,,lawfirm,listing_url,-1,principal_date,"3314 s. 28th street, #203, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba1737ae14cfce01e10,1.0,,38.838223,-77.106478,,Alexandria West,5ca7b72a737ae14b3cac1bfd,Alexandria,209330.0,192149558,VA,3314 S 28th St APT 203,22302
14,5ca7b72a737ae14b3cac1bfd,[],auction_time,,date_of_auction,2019-04-05 20:14:34.358,5000.0,,lawfirm,listing_url,-1,principal_date,"3314 s. 28th street, #203, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73c737ae154e8921f3d,1.0,,38.838223,-77.106478,,Alexandria West,5ca7b72a737ae14b3cac1bfd,Alexandria,209401.0,192149558,VA,3314 S 28th St APT 203,22302
15,5ca7b72a737ae14b3cac1bfe,[],auction_time,,date_of_auction,2019-04-05 20:14:34.568,21499.9,,lawfirm,listing_url,214999,principal_date,"3407 valley drive, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae48f8737ae14cfce01b62,1.0,,38.836452,-77.07937,,North Ridge-Rosemont,5ca7b72a737ae14b3cac1bfe,Alexandria,320465.0,192143023,VA,3407 Valley Dr # 701,22302
16,5ca7b72a737ae14b3cac1bfe,[],auction_time,,date_of_auction,2019-04-05 20:14:34.568,21499.9,,lawfirm,listing_url,214999,principal_date,"3407 valley drive, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f1737ae14cfce01b68,1.0,,38.836452,-77.07937,,North Ridge-Rosemont,5ca7b72a737ae14b3cac1bfe,Alexandria,320465.0,192143023,VA,3407 Valley Dr # 701,22302
17,5ca7b72a737ae14b3cac1bfe,[],auction_time,,date_of_auction,2019-04-05 20:14:34.568,21499.9,,lawfirm,listing_url,214999,principal_date,"3407 valley drive, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4acd737ae14cfce01b9e,1.0,,38.836452,-77.07937,,North Ridge-Rosemont,5ca7b72a737ae14b3cac1bfe,Alexandria,320465.0,192143023,VA,3407 Valley Dr # 701,22302
18,5ca7b72a737ae14b3cac1bfe,[],auction_time,,date_of_auction,2019-04-05 20:14:34.568,21499.9,,lawfirm,listing_url,214999,principal_date,"3407 valley drive, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba2737ae14cfce01e11,1.0,,38.836452,-77.07937,,North Ridge-Rosemont,5ca7b72a737ae14b3cac1bfe,Alexandria,320465.0,192143023,VA,3407 Valley Dr # 701,22302
19,5ca7b72a737ae14b3cac1bfe,[],auction_time,,date_of_auction,2019-04-05 20:14:34.568,21499.9,,lawfirm,listing_url,214999,principal_date,"3407 valley drive, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73c737ae154e8921f3e,1.0,,38.836452,-77.07937,,North Ridge-Rosemont,5ca7b72a737ae14b3cac1bfe,Alexandria,321055.0,192143023,VA,3407 Valley Dr # 701,22302
20,5ca7b72a737ae14b3cac1bff,[],auction_time,,date_of_auction,2019-04-05 20:14:34.778,82500.0,,lawfirm,listing_url,82500,principal_date,"1773 potomac greens drive alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae48f8737ae14cfce01b63,2.5,,38.828766,-77.045339,1602,Potomac Yard-Potomac Greens,5ca7b72a737ae14b3cac1bff,Alexandria,975475.0,192157428,VA,1773 Potomac Greens Dr,22314
21,5ca7b72a737ae14b3cac1bff,[],auction_time,,date_of_auction,2019-04-05 20:14:34.778,82500.0,,lawfirm,listing_url,82500,principal_date,"1773 potomac greens drive alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f1737ae14cfce01b69,2.5,,38.828766,-77.045339,1602,Potomac Yard-Potomac Greens,5ca7b72a737ae14b3cac1bff,Alexandria,975475.0,192157428,VA,1773 Potomac Greens Dr,22314
22,5ca7b72a737ae14b3cac1bff,[],auction_time,,date_of_auction,2019-04-05 20:14:34.778,82500.0,,lawfirm,listing_url,82500,principal_date,"1773 potomac greens drive alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ace737ae14cfce01b9f,2.5,,38.828766,-77.045339,1602,Potomac Yard-Potomac Greens,5ca7b72a737ae14b3cac1bff,Alexandria,975475.0,192157428,VA,1773 Potomac Greens Dr,22314
23,5ca7b72a737ae14b3cac1bff,[],auction_time,,date_of_auction,2019-04-05 20:14:34.778,82500.0,,lawfirm,listing_url,82500,principal_date,"1773 potomac greens drive alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba2737ae14cfce01e12,2.5,,38.828766,-77.045339,1602,Potomac Yard-Potomac Greens,5ca7b72a737ae14b3cac1bff,Alexandria,975475.0,192157428,VA,1773 Potomac Greens Dr,22314
24,5ca7b72a737ae14b3cac1bff,[],auction_time,,date_of_auction,2019-04-05 20:14:34.778,82500.0,,lawfirm,listing_url,82500,principal_date,"1773 potomac greens drive alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73c737ae154e8921f3f,2.5,,38.828766,-77.045339,1602,Potomac Yard-Potomac Greens,5ca7b72a737ae14b3cac1bff,Alexandria,975985.0,192157428,VA,1773 Potomac Greens Dr,22314
25,5ca7b72a737ae14b3cac1c00,[],auction_time,,date_of_auction,2019-04-05 20:14:34.999,11000.0,,lawfirm,listing_url,262500,principal_date,"203 yoakum parkway, unit 1707 alexandria, va 22304",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae48f9737ae14cfce01b64,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72a737ae14b3cac1c00,Alexandria,264118.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
26,5ca7b72a737ae14b3cac1c00,[],auction_time,,date_of_auction,2019-04-05 20:14:34.999,11000.0,,lawfirm,listing_url,262500,principal_date,"203 yoakum parkway, unit 1707 alexandria, va 22304",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f1737ae14cfce01b6a,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72a737ae14b3cac1c00,Alexandria,264118.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
27,5ca7b72a737ae14b3cac1c00,[],auction_time,,date_of_auction,2019-04-05 20:14:34.999,11000.0,,lawfirm,listing_url,262500,principal_date,"203 yoakum parkway, unit 1707 alexandria, va 22304",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ace737ae14cfce01ba0,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72a737ae14b3cac1c00,Alexandria,264118.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
28,5ca7b72a737ae14b3cac1c00,[],auction_time,,date_of_auction,2019-04-05 20:14:34.999,11000.0,,lawfirm,listing_url,262500,principal_date,"203 yoakum parkway, unit 1707 alexandria, va 22304",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba2737ae14cfce01e13,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72a737ae14b3cac1c00,Alexandria,264118.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
29,5ca7b72a737ae14b3cac1c00,[],auction_time,,date_of_auction,2019-04-05 20:14:34.999,11000.0,,lawfirm,listing_url,262500,principal_date,"203 yoakum parkway, unit 1707 alexandria, va 22304",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73c737ae154e8921f40,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72a737ae14b3cac1c00,Alexandria,264401.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
30,5ca7b72b737ae14b3cac1c01,[],auction_time,,date_of_auction,2019-04-05 20:14:35.240,25462.800000000003,,lawfirm,listing_url,254628,principal_date,44465,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f2737ae14cfce01b6b,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72b737ae14b3cac1c01,Alexandria,264118.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
31,5ca7b72b737ae14b3cac1c01,[],auction_time,,date_of_auction,2019-04-05 20:14:35.240,25462.800000000003,,lawfirm,listing_url,254628,principal_date,44465,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ace737ae14cfce01ba1,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72b737ae14b3cac1c01,Alexandria,264118.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
32,5ca7b72b737ae14b3cac1c01,[],auction_time,,date_of_auction,2019-04-05 20:14:35.240,25462.800000000003,,lawfirm,listing_url,254628,principal_date,44465,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba2737ae14cfce01e14,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72b737ae14b3cac1c01,Alexandria,264118.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
33,5ca7b72b737ae14b3cac1c01,[],auction_time,,date_of_auction,2019-04-05 20:14:35.240,25462.800000000003,,lawfirm,listing_url,254628,principal_date,44465,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73d737ae154e8921f41,2.0,,38.812383,-77.139957,,Landmark-Van Dom,5ca7b72b737ae14b3cac1c01,Alexandria,264401.0,192138567,VA,203 Yoakum Pkwy APT 1707,22304
34,5ca7b72b737ae14b3cac1c02,[],auction_time,,date_of_auction,2019-04-05 20:14:35.455,10875.0,,lawfirm,listing_url,108750,principal_date,"3408 gunston road # 735, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f2737ae14cfce01b6c,1.0,,38.836441,-77.077834,,North Ridge-Rosemont,5ca7b72b737ae14b3cac1c02,Alexandria,327258.0,192143024,VA,3408 Gunston Rd # 735,22302
35,5ca7b72b737ae14b3cac1c02,[],auction_time,,date_of_auction,2019-04-05 20:14:35.455,10875.0,,lawfirm,listing_url,108750,principal_date,"3408 gunston road # 735, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ace737ae14cfce01ba2,1.0,,38.836441,-77.077834,,North Ridge-Rosemont,5ca7b72b737ae14b3cac1c02,Alexandria,327258.0,192143024,VA,3408 Gunston Rd # 735,22302
36,5ca7b72b737ae14b3cac1c02,[],auction_time,,date_of_auction,2019-04-05 20:14:35.455,10875.0,,lawfirm,listing_url,108750,principal_date,"3408 gunston road # 735, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba3737ae14cfce01e15,1.0,,38.836441,-77.077834,,North Ridge-Rosemont,5ca7b72b737ae14b3cac1c02,Alexandria,327258.0,192143024,VA,3408 Gunston Rd # 735,22302
37,5ca7b72b737ae14b3cac1c02,[],auction_time,,date_of_auction,2019-04-05 20:14:35.455,10875.0,,lawfirm,listing_url,108750,principal_date,"3408 gunston road # 735, alexandria, va 22302",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73d737ae154e8921f42,1.0,,38.836441,-77.077834,,North Ridge-Rosemont,5ca7b72b737ae14b3cac1c02,Alexandria,327169.0,192143024,VA,3408 Gunston Rd # 735,22302
38,5ca7b72b737ae14b3cac1c03,[],auction_time,,date_of_auction,2019-04-05 20:14:35.677,5075.0,,lawfirm,listing_url,50750,principal_date,"402 bashford lane apt 202, alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f2737ae14cfce01b6d,1.0,1,38.817837,-77.041377,,Old Town North,5ca7b72b737ae14b3cac1c03,Alexandria,270650.0,192145261,VA,402 Bashford Ln APT 202,22314
39,5ca7b72b737ae14b3cac1c03,[],auction_time,,date_of_auction,2019-04-05 20:14:35.677,5075.0,,lawfirm,listing_url,50750,principal_date,"402 bashford lane apt 202, alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4acf737ae14cfce01ba3,1.0,1,38.817837,-77.041377,,Old Town North,5ca7b72b737ae14b3cac1c03,Alexandria,270650.0,192145261,VA,402 Bashford Ln APT 202,22314
40,5ca7b72b737ae14b3cac1c03,[],auction_time,,date_of_auction,2019-04-05 20:14:35.677,5075.0,,lawfirm,listing_url,50750,principal_date,"402 bashford lane apt 202, alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba3737ae14cfce01e16,1.0,1,38.817837,-77.041377,,Old Town North,5ca7b72b737ae14b3cac1c03,Alexandria,270650.0,192145261,VA,402 Bashford Ln APT 202,22314
41,5ca7b72b737ae14b3cac1c03,[],auction_time,,date_of_auction,2019-04-05 20:14:35.677,5075.0,,lawfirm,listing_url,50750,principal_date,"402 bashford lane apt 202, alexandria, va 22314",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73d737ae154e8921f43,1.0,1,38.817837,-77.041377,,Old Town North,5ca7b72b737ae14b3cac1c03,Alexandria,271382.0,192145261,VA,402 Bashford Ln APT 202,22314
42,5ca7b72c737ae14b3cac1c04,[],auction_time,,date_of_auction,2019-04-05 20:14:36.735,20000.0,,lawfirm,listing_url,384000,principal_date,26125,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f3737ae14cfce01b6e,1.0,1,38.817837,-77.041377,,Old Town North,5ca7b72c737ae14b3cac1c04,Alexandria,270650.0,192145261,VA,402 Bashford Ln APT 202,22314
43,5ca7b72c737ae14b3cac1c04,[],auction_time,,date_of_auction,2019-04-05 20:14:36.735,20000.0,,lawfirm,listing_url,384000,principal_date,26125,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4acf737ae14cfce01ba4,1.0,1,38.817837,-77.041377,,Old Town North,5ca7b72c737ae14b3cac1c04,Alexandria,270650.0,192145261,VA,402 Bashford Ln APT 202,22314
44,5ca7b72c737ae14b3cac1c04,[],auction_time,,date_of_auction,2019-04-05 20:14:36.735,20000.0,,lawfirm,listing_url,384000,principal_date,26125,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba3737ae14cfce01e17,1.0,1,38.817837,-77.041377,,Old Town North,5ca7b72c737ae14b3cac1c04,Alexandria,270650.0,192145261,VA,402 Bashford Ln APT 202,22314
45,5ca7b72c737ae14b3cac1c04,[],auction_time,,date_of_auction,2019-04-05 20:14:36.735,20000.0,,lawfirm,listing_url,384000,principal_date,26125,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73e737ae154e8921f44,1.0,1,38.817837,-77.041377,,Old Town North,5ca7b72c737ae14b3cac1c04,Alexandria,271382.0,192145261,VA,402 Bashford Ln APT 202,22314
46,5ca7b72d737ae14b3cac1c05,[],auction_time,,date_of_auction,2019-04-05 20:14:37.009,20000.0,,lawfirm,listing_url,278629,principal_date,"114 catoctin circle, sw, leesburg, va 20175",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f3737ae14cfce01b6f,3.0,3,39.108764,-77.570362,2178,Leesburg,5ca7b72d737ae14b3cac1c05,Leesburg,274861.0,12411673,VA,114 Catoctin Cir SW,20175
47,5ca7b72d737ae14b3cac1c05,[],auction_time,,date_of_auction,2019-04-05 20:14:37.009,20000.0,,lawfirm,listing_url,278629,principal_date,"114 catoctin circle, sw, leesburg, va 20175",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4acf737ae14cfce01ba5,3.0,3,39.108764,-77.570362,2178,Leesburg,5ca7b72d737ae14b3cac1c05,Leesburg,274861.0,12411673,VA,114 Catoctin Cir SW,20175
48,5ca7b72d737ae14b3cac1c05,[],auction_time,,date_of_auction,2019-04-05 20:14:37.009,20000.0,,lawfirm,listing_url,278629,principal_date,"114 catoctin circle, sw, leesburg, va 20175",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba4737ae14cfce01e18,3.0,3,39.108764,-77.570362,2178,Leesburg,5ca7b72d737ae14b3cac1c05,Leesburg,274861.0,12411673,VA,114 Catoctin Cir SW,20175
49,5ca7b72d737ae14b3cac1c05,[],auction_time,,date_of_auction,2019-04-05 20:14:37.009,20000.0,,lawfirm,listing_url,278629,principal_date,"114 catoctin circle, sw, leesburg, va 20175",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73e737ae154e8921f45,3.0,3,39.108764,-77.570362,2178,Leesburg,5ca7b72d737ae14b3cac1c05,Leesburg,274835.0,12411673,VA,114 Catoctin Cir SW,20175
50,5ca7b72d737ae14b3cac1c06,[],auction_time,,date_of_auction,2019-04-05 20:14:37.257,20000.0,,lawfirm,listing_url,75000,principal_date,"3 berkeley court, sterling, va 20165",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f3737ae14cfce01b70,2.5,3,39.043964,-77.411509,1742,Sterling,5ca7b72d737ae14b3cac1c06,Sterling,363375.0,12386539,VA,3 Berkeley Ct,20165
51,5ca7b72d737ae14b3cac1c06,[],auction_time,,date_of_auction,2019-04-05 20:14:37.257,20000.0,,lawfirm,listing_url,75000,principal_date,"3 berkeley court, sterling, va 20165",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ad0737ae14cfce01ba6,2.5,3,39.043964,-77.411509,1742,Sterling,5ca7b72d737ae14b3cac1c06,Sterling,363375.0,12386539,VA,3 Berkeley Ct,20165
52,5ca7b72d737ae14b3cac1c06,[],auction_time,,date_of_auction,2019-04-05 20:14:37.257,20000.0,,lawfirm,listing_url,75000,principal_date,"3 berkeley court, sterling, va 20165",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba4737ae14cfce01e19,2.5,3,39.043964,-77.411509,1742,Sterling,5ca7b72d737ae14b3cac1c06,Sterling,363375.0,12386539,VA,3 Berkeley Ct,20165
53,5ca7b72d737ae14b3cac1c06,[],auction_time,,date_of_auction,2019-04-05 20:14:37.257,20000.0,,lawfirm,listing_url,75000,principal_date,"3 berkeley court, sterling, va 20165",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73e737ae154e8921f46,2.5,3,39.043964,-77.411509,1742,Sterling,5ca7b72d737ae14b3cac1c06,Sterling,363282.0,12386539,VA,3 Berkeley Ct,20165
54,5ca7b72d737ae14b3cac1c07,[],auction_time,,date_of_auction,2019-04-05 20:14:37.516,13000.0,,lawfirm,listing_url,458653,principal_date,22775,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae49f3737ae14cfce01b71,2.5,3,39.043964,-77.411509,1742,Sterling,5ca7b72d737ae14b3cac1c07,Sterling,363375.0,12386539,VA,3 Berkeley Ct,20165
55,5ca7b72d737ae14b3cac1c07,[],auction_time,,date_of_auction,2019-04-05 20:14:37.516,13000.0,,lawfirm,listing_url,458653,principal_date,22775,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ad0737ae14cfce01ba7,2.5,3,39.043964,-77.411509,1742,Sterling,5ca7b72d737ae14b3cac1c07,Sterling,363375.0,12386539,VA,3 Berkeley Ct,20165
56,5ca7b72d737ae14b3cac1c07,[],auction_time,,date_of_auction,2019-04-05 20:14:37.516,13000.0,,lawfirm,listing_url,458653,principal_date,22775,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cae4ba4737ae14cfce01e1a,2.5,3,39.043964,-77.411509,1742,Sterling,5ca7b72d737ae14b3cac1c07,Sterling,363375.0,12386539,VA,3 Berkeley Ct,20165
57,5ca7b72d737ae14b3cac1c07,[],auction_time,,date_of_auction,2019-04-05 20:14:37.516,13000.0,,lawfirm,listing_url,458653,principal_date,22775,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5cafc73e737ae154e8921f47,2.5,3,39.043964,-77.411509,1742,Sterling,5ca7b72d737ae14b3cac1c07,Sterling,363282.0,12386539,VA,3 Berkeley Ct,20165
